,title,description,school,local,pubDate,link
505,김동연 선감학원 피해자 지원 약속 지켰다,나아가 경기도는 계속해서 피해자를 찾고 있다며 도내 31개 시ㆍ군과 전국 광역자치단체의 협조를 받아... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여 명의... ,학원,전국,"Fri, 24 Mar 2023",https://view.asiae.co.kr/article/2023032414422891698
506,"경기도, 선감학원 피해자 123명에 지원금…지자체 중 처음",또 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여 명의... ,학원,전국,"Thu, 23 Mar 2023",http://www.newsis.com/view/?id=NISX20230323_0002237505&cID=14001&pID=14000
507,"경기도, ‘선감학원’ 피해자 123명에 24일 위로금 등 지급","또, 미신청 피해자 발굴을 위해 경기도 내 31개 시군과 전국 광역자치단체 협조를 통해 선감학원 사건 피해자 지원사업을 홍보하기로 했습니다. 선감학원 사건은 국가정책에 따라 1942년부터 1982년까지 부랑아 교화라는... ",학원,전국,"Thu, 23 Mar 2023",https://news.kbs.co.kr/news/view.do?ncd=7633414&ref=A
508,"경기도, 선감학원 피해자 123명에 위로금 500만원·생활안정금 월 20만원",또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조를 통해 선감학원 사건... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래... ,학원,전국,"Thu, 23 Mar 2023",https://www.news1.kr/articles/4990698
509,[정책브리핑] 2023년 04월 03일 월요일 주요 정책,"2023년 04월 03일 오늘의 정책 브리핑을 소개합니다. ● 보건복지부 - 장애인등록증으로 전국 지하철 편리하게... ▲학원의 유해업소 제외시설 규정을 정비하고, 학원·교습소 등에 대한 행정처분 진행 중에는 폐원·폐소... ",학원,전국,"Mon, 03 Apr 2023",https://www.sisunnews.co.kr/news/articleView.html?idxno=181266
510,경기도 선감학원 사건 피해자 위로금 500만원 지급,또 미신청 피해자들의 추가 발굴을 위해 도내 31개 시·군 및 전국 광역자치단체 협조 등을 통해 선감학원... 한편 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래... ,학원,전국,"Thu, 23 Mar 2023",http://news.mt.co.kr/mtview.php?no=2023032309383151976
511,"경기도, 선감학원 피해자 지원금 첫 지급",또 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4천700여명... ,학원,전국,"Thu, 23 Mar 2023",http://www.inews24.com/view/1578079
512,"경기도, 선감학원 피해자 123명에 24일 첫 지원금 지급",또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4천700여... ,학원,전국,"Thu, 23 Mar 2023",http://moneys.mt.co.kr/news/mwView.php?no=2023032309341510971
513,"경기도, 선감학원 피해자 123명에 24일 첫 지원금 지급",또 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여명의... ,학원,전국,"Thu, 23 Mar 2023",https://view.asiae.co.kr/article/2023032307135357746
514,"경기도, 선감학원 피해자에 생활안정지원금",또 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원 사건 피해자 지원사업을 적극 홍보하기로 했다. 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터... ,학원,전국,"Thu, 23 Mar 2023",http://www.dt.co.kr/contents.html?article_no=2023032302109958082007&ref=naver
515,"경기도, 지자체 처음으로 선감학원 피해자 123명에 지원금 지급",또 미신청 피해자들의 추가 발굴을 위해 도내 31개 시·군 및 전국 광역자치단체 협조 등을 통해 선감학원 사건 피해자 지원사업을 적극 홍보하기로 했다. 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터... ,학원,전국,"Thu, 23 Mar 2023",http://www.fnnews.com/news/202303231152240480
516,"경기도, 24일부터 선감학원 아동 인권침해 피해자 123명에 월 20만원 위로금...",및 전국 광역자치단체 협조 등을 통해 선감학원 사건 피해자 지원사업을 적극 홍보하기로 했다. 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여 명의 소년들에게... ,학원,전국,"Thu, 23 Mar 2023",https://www.hankyung.com/society/article/202303238417h
517,"경기도, 선감학원 피해자에 위로금 500만원, 월 20만원 생활지원금도","또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시·군 및 전국 광역자치단체 협조 등을 통해 선감학원... 한편, 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래... ",학원,전국,"Thu, 23 Mar 2023",http://www.edaily.co.kr/news/newspath.asp?newsid=02870006635546272
518,"경기도, 선감학원 아동 인권침해 피해자에 위로금 등 첫 지원",또 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원 사건 피해자 지원 사업을 적극 홍보하기로 했다. 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터... ,학원,전국,"Thu, 23 Mar 2023",https://www.sedaily.com/NewsView/29N4ZCFTYV
519,"경기도, 선감학원 피해자 지원금 24일 지급",또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4천700여... ,학원,전국,"Thu, 23 Mar 2023",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202303231726156920236
520,"경기도, 선감학원 피해자 123명 위로금·생활지원금 지급",또 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 한편 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래... ,학원,전국,"Thu, 23 Mar 2023",https://www.pressian.com/pages/articles/2023032309583411991?utm_source=naver&utm_medium=search
521,"경기도, 선감학원 피해자 123명에 생활안정지원금 등 지급",또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여... ,학원,전국,"Thu, 23 Mar 2023",http://www.kukinews.com/newsView/kuk202303230060
522,"경기도, 선감학원 피해자 지원금 123명 지급",또 미신청 피해자 추가 발굴을 위해 도내 31개 시군·전국 광역자치단체 협조 등을 통해 지원사업을 적극 홍보할 예정이다. 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분... ,학원,전국,"Thu, 23 Mar 2023",http://www.incheonilbo.com/news/articleView.html?idxno=1186876
523,선감학원 피해자 123명에 지원금 지원…김동연 “경기도가 약속 지켰다”,또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조를 통해 선감학원 사건 피해자 지원사업을 적극 홍보하기로 했다. 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터... ,학원,전국,"Fri, 24 Mar 2023",https://www.news1.kr/articles/4992763
524,"선감학원 피해자에 첫 지원..경기도, 위로금-생활안전지원금 지급","미신청 피해자들의 추가 발굴을 위해선 도내 31개 시군 및 전국 광역자치단체 협조를 구하기로 했다.김동연... 한편, 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래... ",학원,전국,"Thu, 23 Mar 2023",http://www.kyeongin.com/main/view.php?key=20230323010004355
525,"경기도, ‘선감학원 피해자 지원금’지자체 차원 첫지급",또 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가 정책에 따라 일제 강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여명의... ,학원,전국,"Thu, 23 Mar 2023",https://www.dailian.co.kr/news/view/1214672/?sc=Naver
526,"경기도, 선감학원 사건 피해자 지원금 24일 지급",또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4천700여... ,학원,전국,"Thu, 23 Mar 2023",http://www.metroseoul.co.kr/article/20230323500419
527,경기도 선감학원 사건 피해자 123명에 위로금 등 첫 지급,또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 지난 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여... ,학원,전국,"Thu, 23 Mar 2023",http://www.newspim.com/news/view/20230323000219
528,"경기도, 선감학원 사건 피해자 123명에 지원금 24일 지급",또 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원 사건 피해자 지원사업을 적극 홍보... 한편 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분하에 4700여 명의... ,학원,전국,"Thu, 23 Mar 2023",https://www.kgnews.co.kr/news/article.html?no=741303
529,"경기도, 선감학원 사건 피해자 지원금 지급",미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원 사건... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여 명의... ,학원,전국,"Thu, 23 Mar 2023",http://news.heraldcorp.com/view.php?ud=20230323000022
530,"경기도, 선감학원 사건 피해자 지원금 지급",또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여 명의... ,학원,전국,"Thu, 23 Mar 2023",http://www.enewstoday.co.kr/news/articleView.html?idxno=1647831
531,"경기도, ‘선감학원 사건 피해자 지원금’ 지급",또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4천700여... ,학원,전국,"Thu, 23 Mar 2023",https://www.viva100.com/main/view.php?key=20230323010007304
532,선감학원 사건 피해자 지원금 지급한다,또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여 명의... ,학원,전국,"Thu, 23 Mar 2023",https://www.asiatime.co.kr/article/20230323500149
533,"경기도, 선감학원 피해자 123명에 위로금 지급... 지자체 최초",또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군과 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4천700여... ,학원,전국,"Thu, 23 Mar 2023",https://www.asiatoday.co.kr/view.php?key=20230323010012934
534,"경기도, ‘선감학원 사건 피해자’ 지원금 첫 지급",또한 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군 및 전국 광역자치단체 협조 등을 통해 선감학원... 선감학원 사건은 국가정책에 따라 일제강점기인 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4700여명의... ,학원,전국,"Thu, 23 Mar 2023",http://www.lawissue.co.kr/view.php?ud=20230323161108760d94aa4ada6_12
535,"경기도, 선감학원 피해자 위로금·지원금 지급",선감학원 사건은 국가정책에 따라 1942년부터 1982년까지 부랑아 교화라는 명분 아래 4천700여 명의... 또 미신청 피해자들의 추가 발굴을 위해 도내 31개 시군과 전국 광역자치단체 협조 등을 통해 선감학원 사건 피해자... ,학원,전국,"Thu, 23 Mar 2023",http://www.ifm.kr/news/357321
